id	shit[0]	shit[1]	shit[2]	shit[3]	shit[4]	shit[5]	shit[6]	shit[7]	shit[8]
5206	0	0	0	0	0	0	0	0	0
5207	0	0	0	0	0	0	0	0	0
5208	0	0	0	0	0	0	0	0	0
5209	0	0	0	0	0	0	0	0	0
5210	0	0	0	0	0	0	0	0	0
5211	0	0	0	0	0	0	0	0	0
5212	0	0	0	0	0	0	0	0	0
5213	0	0	0	0	0	0	0	0	0
5214	0	0	0	0	0	0	0	0	0
5215	0	0	0	0	0	0	0	0	0
5216	0	0	0	0	0	0	0	0	0
5217	0	0	0	0	0	0	0	0	0
5218	0	0	0	0	0	0	0	0	0
5219	0	0	0	0	0	0	0	0	0
5220	0	0	0	0	0	0	0	0	0
7005	0	0	0	0	0	0	0	0	0
20000	0	0	0	0	0	0	0	0	0
20001	0	0	0	0	0	0	0	0	0
20002	0	0	0	0	0	0	0	0	0
7041	0	0	0	0	0	0	0	0	0
7042	0	0	0	0	0	0	0	0	0
7043	0	0	0	0	0	0	0	0	0
7044	0	0	0	0	0	0	0	0	0
7045	0	0	0	0	0	0	0	0	0
7046	0	0	0	0	0	0	0	0	0
7047	0	0	0	0	0	0	0	0	0
7048	0	0	0	0	0	0	0	0	0
7049	0	0	0	0	0	0	0	0	0
7050	0	0	0	0	0	0	0	0	0
7051	0	0	0	0	0	0	0	0	0
7052	0	0	0	0	0	0	0	0	0
7053	0	0	0	0	0	0	0	0	0
7054	0	0	0	0	0	0	0	0	0
7055	0	0	0	0	0	0	0	0	0
7056	0	0	0	0	0	0	0	0	0
7057	0	0	0	0	0	0	0	0	0
7058	0	0	0	0	0	0	0	0	0
7059	0	0	0	0	0	0	0	0	0
7060	0	0	0	0	0	0	0	0	0
7061	0	0	0	0	0	0	0	0	0
7062	0	0	0	0	0	0	0	0	0
7063	0	0	0	0	0	0	0	0	0
7064	0	0	0	0	0	0	0	0	0
3263	0	0	0	0	0	0	0	0	0
3264	0	0	0	0	0	0	0	0	0
3265	0	0	0	0	0	0	0	0	0
3266	0	0	0	0	0	0	0	0	0
1431	0	0	0	0	0	0	0	0	0
468	0	0	0	0	0	0	0	0	0
1432	0	0	0	0	0	0	0	0	0
469	0	0	0	0	0	0	0	0	0
470	0	0	0	0	0	0	0	0	0
471	0	0	0	0	0	0	0	0	0
476	0	0	0	0	0	0	0	0	0
477	0	0	0	0	0	0	0	0	0
478	0	0	0	0	0	0	0	0	0
1433	0	0	0	0	0	0	0	0	0
1434	0	0	0	0	0	0	0	0	0
482	0	0	0	0	0	0	0	0	0
483	0	0	0	0	0	0	0	0	0
484	0	0	0	0	0	0	0	0	0
485	0	0	0	0	0	0	0	0	0
487	0	0	0	0	0	0	0	0	0
489	0	0	0	0	0	0	0	0	0
490	0	0	0	0	0	0	0	0	0
1435	0	0	0	0	0	0	0	0	0
491	0	0	0	0	0	0	0	0	0
492	0	0	0	0	0	0	0	0	0
493	0	0	0	0	0	0	0	0	0
494	0	0	0	0	0	0	0	0	0
495	0	0	0	0	0	0	0	0	0
496	0	0	0	0	0	0	0	0	0
497	0	0	0	0	0	0	0	0	0
498	0	0	0	0	0	0	0	0	0
499	0	0	0	0	0	0	0	0	0
501	0	0	0	0	0	0	0	0	0
502	0	0	0	0	0	0	0	0	0
503	0	0	0	0	0	0	0	0	0
504	0	0	0	0	0	0	0	0	0
505	0	0	0	0	0	0	0	0	0
506	0	0	0	0	0	0	0	0	0
1436	0	0	0	0	0	0	0	0	0
1437	0	0	0	0	0	0	0	0	0
1438	0	0	0	0	0	0	0	0	0
1439	0	0	0	0	0	0	0	0	0
1440	0	0	0	0	0	0	0	0	0
1441	0	0	0	0	0	0	0	0	0
1442	0	0	0	0	0	0	0	0	0
1443	0	0	0	0	0	0	0	0	0
1444	0	0	0	0	0	0	0	0	0
1445	0	0	0	0	0	0	0	0	0
1448	0	0	0	0	0	0	0	0	0
1449	0	0	0	0	0	0	0	0	0
507	0	0	0	0	0	0	0	0	0
508	0	0	0	0	0	0	0	0	0
509	0	0	0	0	0	0	0	0	0
510	0	0	0	0	0	0	0	0	0
511	0	0	0	0	0	0	0	0	0
512	0	0	0	0	0	0	0	0	0
513	0	0	0	0	0	0	0	0	0
514	0	0	0	0	0	0	0	0	0
515	0	0	0	0	0	0	0	0	0
516	0	0	0	0	0	0	0	0	0
517	0	0	0	0	0	0	0	0	0
518	0	0	0	0	0	0	0	0	0
519	0	0	0	0	0	0	0	0	0
520	0	0	0	0	0	0	0	0	0
521	0	0	0	0	0	0	0	0	0
522	0	0	0	0	0	0	0	0	0
523	0	0	0	0	0	0	0	0	0
524	0	0	0	0	0	0	0	0	0
525	0	0	0	0	0	0	0	0	0
1450	0	0	0	0	0	0	0	0	0
526	0	0	0	0	0	0	0	0	0
527	0	0	0	0	0	0	0	0	0
528	0	0	0	0	0	0	0	0	0
529	0	0	0	0	0	0	0	0	0
530	0	0	0	0	0	0	0	0	0
531	0	0	0	0	0	0	0	0	0
532	0	0	0	0	0	0	0	0	0
533	0	0	0	0	0	0	0	0	0
534	0	0	0	0	0	0	0	0	0
535	0	0	0	0	0	0	0	0	0
536	0	0	0	0	0	0	0	0	0
537	0	0	0	0	0	0	0	0	0
1451	0	0	0	0	0	0	0	0	0
1452	0	0	0	0	0	0	0	0	0
1453	0	0	0	0	0	0	0	0	0
1454	0	0	0	0	0	0	0	0	0
1455	0	0	0	0	0	0	0	0	0
1456	0	0	0	0	0	0	0	0	0
1457	0	0	0	0	0	0	0	0	0
1458	0	0	0	0	0	0	0	0	0
1459	0	0	0	0	0	0	0	0	0
1460	0	0	0	0	0	0	0	0	0
1461	0	0	0	0	0	0	0	0	0
1462	0	0	0	0	0	0	0	0	0
1463	0	0	0	0	0	0	0	0	0
1464	0	0	0	0	0	0	0	0	0
1465	0	0	0	0	0	0	0	0	0
1466	0	0	0	0	0	0	0	0	0
1467	0	0	0	0	0	0	0	0	0
1468	0	0	0	0	0	0	0	0	0
1469	0	0	0	0	0	0	0	0	0
1470	0	0	0	0	0	0	0	0	0
538	0	0	0	0	0	0	0	0	0
539	0	0	0	0	0	0	0	0	0
540	0	0	0	0	0	0	0	0	0
1471	0	0	0	0	0	0	0	0	0
1472	0	0	0	0	0	0	0	0	0
541	0	0	0	0	0	0	0	0	0
544	0	0	0	0	0	0	0	0	0
547	0	0	0	0	0	0	0	0	0
550	0	0	0	0	0	0	0	0	0
553	0	0	0	0	0	0	0	0	0
556	0	0	0	0	0	0	0	0	0
559	0	0	0	0	0	0	0	0	0
560	0	0	0	0	0	0	0	0	0
561	0	0	0	0	0	0	0	0	0
562	0	0	0	0	0	0	0	0	0
563	0	0	0	0	0	0	0	0	0
564	0	0	0	0	0	0	0	0	0
565	0	0	0	0	0	0	0	0	0
567	0	0	0	0	0	0	0	0	0
568	0	0	0	0	0	0	0	0	0
569	0	0	0	0	0	0	0	0	0
570	0	0	0	0	0	0	0	0	0
571	0	0	0	0	0	0	0	0	0
572	0	0	0	0	0	0	0	0	0
573	0	0	0	0	0	0	0	0	0
574	0	0	0	0	0	0	0	0	0
575	0	0	0	0	0	0	0	0	0
576	0	0	0	0	0	0	0	0	0
577	0	0	0	0	0	0	0	0	0
578	0	0	0	0	0	0	0	0	0
579	0	0	0	0	0	0	0	0	0
580	0	0	0	0	0	0	0	0	0
581	0	0	0	0	0	0	0	0	0
582	0	0	0	0	0	0	0	0	0
583	0	0	0	0	0	0	0	0	0
584	0	0	0	0	0	0	0	0	0
585	0	0	0	0	0	0	0	0	0
586	0	0	0	0	0	0	0	0	0
587	0	0	0	0	0	0	0	0	0
588	0	0	0	0	0	0	0	0	0
589	0	0	0	0	0	0	0	0	0
1473	0	0	0	0	0	0	0	0	0
617	0	0	0	0	0	0	0	0	0
618	0	0	0	0	0	0	0	0	0
619	0	0	0	0	0	0	0	0	0
620	0	0	0	0	0	0	0	0	0
1475	0	0	0	0	0	0	0	0	0
1476	0	0	0	0	0	0	0	0	0
1477	0	0	0	0	0	0	0	0	0
1478	0	0	0	0	0	0	0	0	0
1479	0	0	0	0	0	0	0	0	0
1480	0	0	0	0	0	0	0	0	0
1481	0	0	0	0	0	0	0	0	0
1482	0	0	0	0	0	0	0	0	0
1483	0	0	0	0	0	0	0	0	0
1484	0	0	0	0	0	0	0	0	0
1485	0	0	0	0	0	0	0	0	0
1486	0	0	0	0	0	0	0	0	0
1487	0	0	0	0	0	0	0	0	0
1488	0	0	0	0	0	0	0	0	0
1446	0	0	0	0	0	0	0	0	0
1447	0	0	0	0	0	0	0	0	0
621	0	0	0	0	0	0	0	0	0
622	0	0	0	0	0	0	0	0	0
625	0	0	0	0	0	0	0	0	0
5224	0	0	0	0	0	0	0	0	0
5225	0	0	0	0	0	0	0	0	0
5226	0	0	0	0	0	0	0	0	0
5227	0	0	0	0	0	0	0	0	0
5228	0	0	0	0	0	0	0	0	0
5229	0	0	0	0	0	0	0	0	0
5230	0	0	0	0	0	0	0	0	0
5231	0	0	0	0	0	0	0	0	0
5232	0	0	0	0	0	0	0	0	0
5233	0	0	0	0	0	0	0	0	0
5234	0	0	0	0	0	0	0	0	0
5235	0	0	0	0	0	0	0	0	0
5236	0	0	0	0	0	0	0	0	0
5237	0	0	0	0	0	0	0	0	0
5238	0	0	0	0	0	0	0	0	0
5239	0	0	0	0	0	0	0	0	0
5240	0	0	0	0	0	0	0	0	0
5242	0	0	0	0	0	0	0	0	0
5243	0	0	0	0	0	0	0	0	0
5244	0	0	0	0	0	0	0	0	0
5245	0	0	0	0	0	0	0	0	0
5246	0	0	0	0	0	0	0	0	0
5247	0	0	0	0	0	0	0	0	0
5248	0	0	0	0	0	0	0	0	0
5249	0	0	0	0	0	0	0	0	0
5250	0	0	0	0	0	0	0	0	0
5251	0	0	0	0	0	0	0	0	0
5252	0	0	0	0	0	0	0	0	0
5253	0	0	0	0	0	0	0	0	0
5254	0	0	0	0	0	0	0	0	0
5255	0	0	0	0	0	0	0	0	0
5256	0	0	0	0	0	0	0	0	0
5257	0	0	0	0	0	0	0	0	0
5258	0	0	0	0	0	0	0	0	0
5259	0	0	0	0	0	0	0	0	0
5260	0	0	0	0	0	0	0	0	0
5261	0	0	0	0	0	0	0	0	0
5262	0	0	0	0	0	0	0	0	0
5263	0	0	0	0	0	0	0	0	0
5264	0	0	0	0	0	0	0	0	0
5265	0	0	0	0	0	0	0	0	0
5266	0	0	0	0	0	0	0	0	0
5267	0	0	0	0	0	0	0	0	0
5268	0	0	0	0	0	0	0	0	0
5269	0	0	0	0	0	0	0	0	0
5270	0	0	0	0	0	0	0	0	0
5271	0	0	0	0	0	0	0	0	0
5272	0	0	0	0	0	0	0	0	0
5273	0	0	0	0	0	0	0	0	0
5274	0	0	0	0	0	0	0	0	0
5275	0	0	0	0	0	0	0	0	0
5276	0	0	0	0	0	0	0	0	0
5277	0	0	0	0	0	0	0	0	0
5278	0	0	0	0	0	0	0	0	0
5279	0	0	0	0	0	0	0	0	0
5280	0	0	0	0	0	0	0	0	0
5281	0	0	0	0	0	0	0	0	0
5282	0	0	0	0	0	0	0	0	0
5283	0	0	0	0	0	0	0	0	0
5284	0	0	0	0	0	0	0	0	0
5285	0	0	0	0	0	0	0	0	0
5286	0	0	0	0	0	0	0	0	0
5287	0	0	0	0	0	0	0	0	0
5288	0	0	0	0	0	0	0	0	0
5289	0	0	0	0	0	0	0	0	0
5290	0	0	0	0	0	0	0	0	0
5291	0	0	0	0	0	0	0	0	0
5292	0	0	0	0	0	0	0	0	0
5293	0	0	0	0	0	0	0	0	0
5294	0	0	0	0	0	0	0	0	0
5295	0	0	0	0	0	0	0	0	0
5296	0	0	0	0	0	0	0	0	0
5297	0	0	0	0	0	0	0	0	0
5298	0	0	0	0	0	0	0	0	0
5299	0	0	0	0	0	0	0	0	0
5300	0	0	0	0	0	0	0	0	0
5301	0	0	0	0	0	0	0	0	0
5302	0	0	0	0	0	0	0	0	0
5303	0	0	0	0	0	0	0	0	0
5304	0	0	0	0	0	0	0	0	0
5305	0	0	0	0	0	0	0	0	0
5306	0	0	0	0	0	0	0	0	0
5307	0	0	0	0	0	0	0	0	0
5308	0	0	0	0	0	0	0	0	0
5309	0	0	0	0	0	0	0	0	0
5310	0	0	0	0	0	0	0	0	0
5311	0	0	0	0	0	0	0	0	0
5312	0	0	0	0	0	0	0	0	0
5313	0	0	0	0	0	0	0	0	0
5314	0	0	0	0	0	0	0	0	0
5315	0	0	0	0	0	0	0	0	0
5316	0	0	0	0	0	0	0	0	0
5317	0	0	0	0	0	0	0	0	0
5318	0	0	0	0	0	0	0	0	0
5319	0	0	0	0	0	0	0	0	0
5320	0	0	0	0	0	0	0	0	0
5321	0	0	0	0	0	0	0	0	0
5322	0	0	0	0	0	0	0	0	0
5323	0	0	0	0	0	0	0	0	0
5324	0	0	0	0	0	0	0	0	0
5325	0	0	0	0	0	0	0	0	0
5326	0	0	0	0	0	0	0	0	0
5327	0	0	0	0	0	0	0	0	0
5328	0	0	0	0	0	0	0	0	0
5329	0	0	0	0	0	0	0	0	0
5330	0	0	0	0	0	0	0	0	0
5331	0	0	0	0	0	0	0	0	0
5332	0	0	0	0	0	0	0	0	0
5333	0	0	0	0	0	0	0	0	0
5334	0	0	0	0	0	0	0	0	0
5335	0	0	0	0	0	0	0	0	0
5336	0	0	0	0	0	0	0	0	0
5337	0	0	0	0	0	0	0	0	0
5338	0	0	0	0	0	0	0	0	0
5339	0	0	0	0	0	0	0	0	0
5340	0	0	0	0	0	0	0	0	0
5341	0	0	0	0	0	0	0	0	0
5342	0	0	0	0	0	0	0	0	0
5343	0	0	0	0	0	0	0	0	0
5344	0	0	0	0	0	0	0	0	0
5345	0	0	0	0	0	0	0	0	0
5346	0	0	0	0	0	0	0	0	0
5347	0	0	0	0	0	0	0	0	0
5348	0	0	0	0	0	0	0	0	0
5349	0	0	0	0	0	0	0	0	0
5350	0	0	0	0	0	0	0	0	0
5351	0	0	0	0	0	0	0	0	0
5352	0	0	0	0	0	0	0	0	0
5353	0	0	0	0	0	0	0	0	0
5354	0	0	0	0	0	0	0	0	0
5355	0	0	0	0	0	0	0	0	0
5356	0	0	0	0	0	0	0	0	0
5357	0	0	0	0	0	0	0	0	0
5358	0	0	0	0	0	0	0	0	0
5359	0	0	0	0	0	0	0	0	0
5360	0	0	0	0	0	0	0	0	0
5361	0	0	0	0	0	0	0	0	0
5362	0	0	0	0	0	0	0	0	0
5363	0	0	0	0	0	0	0	0	0
5364	0	0	0	0	0	0	0	0	0
5365	0	0	0	0	0	0	0	0	0
5366	0	0	0	0	0	0	0	0	0
5367	0	0	0	0	0	0	0	0	0
5368	0	0	0	0	0	0	0	0	0
5369	0	0	0	0	0	0	0	0	0
5370	0	0	0	0	0	0	0	0	0
5371	0	0	0	0	0	0	0	0	0
5372	0	0	0	0	0	0	0	0	0
5373	0	0	0	0	0	0	0	0	0
5374	0	0	0	0	0	0	0	0	0
5375	0	0	0	0	0	0	0	0	0
5376	0	0	0	0	0	0	0	0	0
5377	0	0	0	0	0	0	0	0	0
5378	0	0	0	0	0	0	0	0	0
5379	0	0	0	0	0	0	0	0	0
5380	0	0	0	0	0	0	0	0	0
5381	0	0	0	0	0	0	0	0	0
5382	0	0	0	0	0	0	0	0	0
5383	0	0	0	0	0	0	0	0	0
5384	0	0	0	0	0	0	0	0	0
5385	0	0	0	0	0	0	0	0	0
5386	0	0	0	0	0	0	0	0	0
5387	0	0	0	0	0	0	0	0	0
5388	0	0	0	0	0	0	0	0	0
5389	0	0	0	0	0	0	0	0	0
5390	0	0	0	0	0	0	0	0	0
5391	0	0	0	0	0	0	0	0	0
5392	0	0	0	0	0	0	0	0	0
5393	0	0	0	0	0	0	0	0	0
5394	0	0	0	0	0	0	0	0	0
5395	0	0	0	0	0	0	0	0	0
5396	0	0	0	0	0	0	0	0	0
5397	0	0	0	0	0	0	0	0	0
5398	0	0	0	0	0	0	0	0	0
5399	0	0	0	0	0	0	0	0	0
5400	0	0	0	0	0	0	0	0	0
5401	0	0	0	0	0	0	0	0	0
5402	0	0	0	0	0	0	0	0	0
5403	0	0	0	0	0	0	0	0	0
5404	0	0	0	0	0	0	0	0	0
5405	0	0	0	0	0	0	0	0	0
5407	0	0	0	0	0	0	0	0	0
5408	0	0	0	0	0	0	0	0	0
5409	0	0	0	0	0	0	0	0	0
5410	0	0	0	0	0	0	0	0	0
5411	0	0	0	0	0	0	0	0	0
5412	0	0	0	0	0	0	0	0	0
5413	0	0	0	0	0	0	0	0	0
5414	0	0	0	0	0	0	0	0	0
5415	0	0	0	0	0	0	0	0	0
5416	0	0	0	0	0	0	0	0	0
5417	0	0	0	0	0	0	0	0	0
5418	0	0	0	0	0	0	0	0	0
5419	0	0	0	0	0	0	0	0	0
5420	0	0	0	0	0	0	0	0	0
5421	0	0	0	0	0	0	0	0	0
5422	0	0	0	0	0	0	0	0	0
5423	0	0	0	0	0	0	0	0	0
5424	0	0	0	0	0	0	0	0	0
5425	0	0	0	0	0	0	0	0	0
5426	0	0	0	0	0	0	0	0	0
5427	0	0	0	0	0	0	0	0	0
5428	0	0	0	0	0	0	0	0	0
5429	0	0	0	0	0	0	0	0	0
5430	0	0	0	0	0	0	0	0	0
5431	0	0	0	0	0	0	0	0	0
5433	0	0	0	0	0	0	0	0	0
5434	0	0	0	0	0	0	0	0	0
5435	0	0	0	0	0	0	0	0	0
5436	0	0	0	0	0	0	0	0	0
5438	0	0	0	0	0	0	0	0	0
5440	0	0	0	0	0	0	0	0	0
5441	0	0	0	0	0	0	0	0	0
5442	0	0	0	0	0	0	0	0	0
5443	0	0	0	0	0	0	0	0	0
5444	0	0	0	0	0	0	0	0	0
5445	0	0	0	0	0	0	0	0	0
5447	0	0	0	0	0	0	0	0	0
5448	0	0	0	0	0	0	0	0	0
5449	0	0	0	0	0	0	0	0	0
5450	0	0	0	0	0	0	0	0	0
5451	0	0	0	0	0	0	0	0	0
5452	0	0	0	0	0	0	0	0	0
5453	0	0	0	0	0	0	0	0	0
5461	0	0	0	0	0	0	0	0	0
5468	0	0	0	0	0	0	0	0	0
5480	0	0	0	0	0	0	0	0	0
5481	0	0	0	0	0	0	0	0	0
5482	0	0	0	0	0	0	0	0	0
5483	0	0	0	0	0	0	0	0	0
5484	0	0	0	0	0	0	0	0	0
5485	0	0	0	0	0	0	0	0	0
5486	0	0	0	0	0	0	0	0	0
5487	0	0	0	0	0	0	0	0	0
5488	0	0	0	0	0	0	0	0	0
5489	0	0	0	0	0	0	0	0	0
5492	0	0	0	0	0	0	0	0	0
5493	0	0	0	0	0	0	0	0	0
3267	0	0	0	0	0	0	0	0	0
3268	0	0	0	0	0	0	0	0	0
3269	0	0	0	0	0	0	0	0	0
3270	0	0	0	0	0	0	0	0	0
3271	0	0	0	0	0	0	0	0	0
3272	0	0	0	0	0	0	0	0	0
3273	0	0	0	0	0	0	0	0	0
3274	0	0	0	0	0	0	0	0	0
3275	0	0	0	0	0	0	0	0	0
3276	0	0	0	0	0	0	0	0	0
3277	0	0	0	0	0	0	0	0	0
3278	0	0	0	0	0	0	0	0	0
3279	0	0	0	0	0	0	0	0	0
3280	0	0	0	0	0	0	0	0	0
3281	0	0	0	0	0	0	0	0	0
3282	0	0	0	0	0	0	0	0	0
3283	0	0	0	0	0	0	0	0	0
3284	0	0	0	0	0	0	0	0	0
3285	0	0	0	0	0	0	0	0	0
3286	0	0	0	0	0	0	0	0	0
3287	0	0	0	0	0	0	0	0	0
3288	0	0	0	0	0	0	0	0	0
3289	0	0	0	0	0	0	0	0	0
3290	0	0	0	0	0	0	0	0	0
3291	0	0	0	0	0	0	0	0	0
3292	0	0	0	0	0	0	0	0	0
3318	0	0	0	0	0	0	0	0	0
3321	0	0	0	0	0	0	0	0	0
3328	0	0	0	0	0	0	0	0	0
3329	0	0	0	0	0	0	0	0	0
3330	0	0	0	0	0	0	0	0	0
3331	0	0	0	0	0	0	0	0	0
3332	0	0	0	0	0	0	0	0	0
3333	0	0	0	0	0	0	0	0	0
3334	0	0	0	0	0	0	0	0	0
3335	0	0	0	0	0	0	0	0	0
3336	0	0	0	0	0	0	0	0	0
3337	0	0	0	0	0	0	0	0	0
3359	0	0	0	0	0	0	0	0	0
3408	0	0	0	0	0	0	0	0	0
3409	0	0	0	0	0	0	0	0	0
3410	0	0	0	0	0	0	0	0	0
2335	0	0	0	0	0	0	0	0	0
2336	0	0	0	0	0	0	0	0	0
2337	0	0	0	0	0	0	0	0	0
2338	0	0	0	0	0	0	0	0	0
2339	0	0	0	0	0	0	0	0	0
2340	0	0	0	0	0	0	0	0	0
2341	0	0	0	0	0	0	0	0	0
2342	0	0	0	0	0	0	0	0	0
2343	0	0	0	0	0	0	0	0	0
2344	0	0	0	0	0	0	0	0	0
2345	0	0	0	0	0	0	0	0	0
2346	0	0	0	0	0	0	0	0	0
2347	0	0	0	0	0	0	0	0	0
2348	0	0	0	0	0	0	0	0	0
2349	0	0	0	0	0	0	0	0	0
2350	0	0	0	0	0	0	0	0	0
2351	0	0	0	0	0	0	0	0	0
2352	0	0	0	0	0	0	0	0	0
2353	0	0	0	0	0	0	0	0	0
2354	0	0	0	0	0	0	0	0	0
2355	0	0	0	0	0	0	0	0	0
2356	0	0	0	0	0	0	0	0	0
2357	0	0	0	0	0	0	0	0	0
2358	0	0	0	0	0	0	0	0	0
2359	0	0	0	0	0	0	0	0	0
2360	0	0	0	0	0	0	0	0	0
2363	0	0	0	0	0	0	0	0	0
2364	0	0	0	0	0	0	0	0	0
2365	0	0	0	0	0	0	0	0	0
2366	0	0	0	0	0	0	0	0	0
2367	0	0	0	0	0	0	0	0	0
2368	0	0	0	0	0	0	0	0	0
2369	0	0	0	0	0	0	0	0	0
2379	0	0	0	0	0	0	0	0	0
2390	0	0	0	0	0	0	0	0	0
2392	0	0	0	0	0	0	0	0	0
2393	0	0	0	0	0	0	0	0	0
2395	0	0	0	0	0	0	0	0	0
2396	0	0	0	0	0	0	0	0	0
2397	0	0	0	0	0	0	0	0	0
2398	0	0	0	0	0	0	0	0	0
2399	0	0	0	0	0	0	0	0	0
2400	0	0	0	0	0	0	0	0	0
2401	0	0	0	0	0	0	0	0	0
2402	0	0	0	0	0	0	0	0	0
2403	0	0	0	0	0	0	0	0	0
2404	0	0	0	0	0	0	0	0	0
2414	0	0	0	0	0	0	0	0	0
627	0	0	0	0	0	0	0	0	0
628	0	0	0	0	0	0	0	0	0
629	0	0	0	0	0	0	0	0	0
630	0	0	0	0	0	0	0	0	0
2428	0	0	0	0	0	0	0	0	0
3426	0	0	0	0	0	0	0	0	0
5495	0	0	0	0	0	0	0	0	0
5496	0	0	0	0	0	0	0	0	0
5497	0	0	0	0	0	0	0	0	0
5498	0	0	0	0	0	0	0	0	0
5499	0	0	0	0	0	0	0	0	0
5500	0	0	0	0	0	0	0	0	0
5501	0	0	0	0	0	0	0	0	0
5502	0	0	0	0	0	0	0	0	0
5503	0	0	0	0	0	0	0	0	0
5505	0	0	0	0	0	0	0	0	0
5506	0	0	0	0	0	0	0	0	0
5507	0	0	0	0	0	0	0	0	0
5508	0	0	0	0	0	0	0	0	0
5509	0	0	0	0	0	0	0	0	0
5510	0	0	0	0	0	0	0	0	0
5511	0	0	0	0	0	0	0	0	0
5512	0	0	0	0	0	0	0	0	0
5513	0	0	0	0	0	0	0	0	0
5514	0	0	0	0	0	0	0	0	0
5515	0	0	0	0	0	0	0	0	0
5516	0	0	0	0	0	0	0	0	0
5517	0	0	0	0	0	0	0	0	0
5522	0	0	0	0	0	0	0	0	0
5523	0	0	0	0	0	0	0	0	0
5528	0	0	0	0	0	0	0	0	0
5529	0	0	0	0	0	0	0	0	0
5530	0	0	0	0	0	0	0	0	0
5531	0	0	0	0	0	0	0	0	0
5532	0	0	0	0	0	0	0	0	0
5533	0	0	0	0	0	0	0	0	0
5535	0	0	0	0	0	0	0	0	0
5536	0	0	0	0	0	0	0	0	0
5537	0	0	0	0	0	0	0	0	0
5538	0	0	0	0	0	0	0	0	0
5539	0	0	0	0	0	0	0	0	0
5540	0	0	0	0	0	0	0	0	0
5541	0	0	0	0	0	0	0	0	0
5542	0	0	0	0	0	0	0	0	0
5543	0	0	0	0	0	0	0	0	0
5544	0	0	0	0	0	0	0	0	0
5545	0	0	0	0	0	0	0	0	0
5546	0	0	0	0	0	0	0	0	0
5547	0	0	0	0	0	0	0	0	0
631	0	0	0	0	0	0	0	0	0
650	0	0	0	0	0	0	0	0	0
1489	0	0	0	0	0	0	0	0	0
656	0	0	0	0	0	0	0	0	0
657	0	0	0	0	0	0	0	0	0
658	0	0	0	0	0	0	0	0	0
659	0	0	0	0	0	0	0	0	0
660	0	0	0	0	0	0	0	0	0
661	0	0	0	0	0	0	0	0	0
662	0	0	0	0	0	0	0	0	0
663	0	0	0	0	0	0	0	0	0
664	0	0	0	0	0	0	0	0	0
665	0	0	0	0	0	0	0	0	0
666	0	0	0	0	0	0	0	0	0
667	0	0	0	0	0	0	0	0	0
668	0	0	0	0	0	0	0	0	0
669	0	0	0	0	0	0	0	0	0
670	0	0	0	0	0	0	0	0	0
671	0	0	0	0	0	0	0	0	0
672	0	0	0	0	0	0	0	0	0
673	0	0	0	0	0	0	0	0	0
674	0	0	0	0	0	0	0	0	0
675	0	0	0	0	0	0	0	0	0
676	0	0	0	0	0	0	0	0	0
677	0	0	0	0	0	0	0	0	0
678	0	0	0	0	0	0	0	0	0
679	0	0	0	0	0	0	0	0	0
680	0	0	0	0	0	0	0	0	0
681	0	0	0	0	0	0	0	0	0
682	0	0	0	0	0	0	0	0	0
683	0	0	0	0	0	0	0	0	0
684	0	0	0	0	0	0	0	0	0
685	0	0	0	0	0	0	0	0	0
686	0	0	0	0	0	0	0	0	0
687	0	0	0	0	0	0	0	0	0
688	0	0	0	0	0	0	0	0	0
689	0	0	0	0	0	0	0	0	0
690	0	0	0	0	0	0	0	0	0
691	0	0	0	0	0	0	0	0	0
692	0	0	0	0	0	0	0	0	0
693	0	0	0	0	0	0	0	0	0
694	0	0	0	0	0	0	0	0	0
695	0	0	0	0	0	0	0	0	0
696	0	0	0	0	0	0	0	0	0
697	0	0	0	0	0	0	0	0	0
698	0	0	0	0	0	0	0	0	0
699	0	0	0	0	0	0	0	0	0
700	0	0	0	0	0	0	0	0	0
701	0	0	0	0	0	0	0	0	0
702	0	0	0	0	0	0	0	0	0
703	0	0	0	0	0	0	0	0	0
704	0	0	0	0	0	0	0	0	0
705	0	0	0	0	0	0	0	0	0
706	0	0	0	0	0	0	0	0	0
707	0	0	0	0	0	0	0	0	0
708	0	0	0	0	0	0	0	0	0
709	0	0	0	0	0	0	0	0	0
710	0	0	0	0	0	0	0	0	0
711	0	0	0	0	0	0	0	0	0
712	0	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0	0
714	0	0	0	0	0	0	0	0	0
715	0	0	0	0	0	0	0	0	0
716	0	0	0	0	0	0	0	0	0
717	0	0	0	0	0	0	0	0	0
718	0	0	0	0	0	0	0	0	0
719	0	0	0	0	0	0	0	0	0
720	0	0	0	0	0	0	0	0	0
721	0	0	0	0	0	0	0	0	0
722	0	0	0	0	0	0	0	0	0
723	0	0	0	0	0	0	0	0	0
724	0	0	0	0	0	0	0	0	0
725	0	0	0	0	0	0	0	0	0
726	0	0	0	0	0	0	0	0	0
727	0	0	0	0	0	0	0	0	0
728	0	0	0	0	0	0	0	0	0
729	0	0	0	0	0	0	0	0	0
730	0	0	0	0	0	0	0	0	0
731	0	0	0	0	0	0	0	0	0
732	0	0	0	0	0	0	0	0	0
733	0	0	0	0	0	0	0	0	0
734	0	0	0	0	0	0	0	0	0
735	0	0	0	0	0	0	0	0	0
736	0	0	0	0	0	0	0	0	0
737	0	0	0	0	0	0	0	0	0
738	0	0	0	0	0	0	0	0	0
